350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
350.90 | 0.00 | 255
351.25 | 0.00 | 255
352.74 | 5.00 | 255
350.46 | 5.00 | 255
351.34 | 5.00 | 255
350.72 | 5.00 | 255
350.37 | 5.00 | 255
348.52 | 29.75 | 255
347.56 | 29.75 | 255
347.47 | 29.75 | 255
346.68 | 29.75 | 255
344.92 | 29.75 | 255
343.34 | 62.20 | 255
342.55 | 62.20 | 255
340.96 | 62.20 | 247
339.56 | 62.20 | 234
337.10 | 62.20 | 47
334.99 | 86.12 | 47
333.58 | 86.12 | 58
334.02 | 86.12 | 255
333.32 | 86.12 | 163
333.14 | 86.12 | 242
331.12 | 92.53 | 112
328.83 | 92.53 | 221
326.90 | 92.53 | 222
326.11 | 92.53 | 63
328.39 | 92.53 | 255
327.52 | 73.37 | 47
329.01 | 73.37 | 255
331.65 | 73.37 | 255
333.76 | 73.37 | 255
333.05 | 73.37 | 156
332.97 | 69.19 | 252
329.54 | 69.19 | 255
332.00 | 69.19 | 255
330.06 | 69.19 | 128
335.34 | 69.19 | 255
333.32 | 74.31 | 47
334.37 | 74.31 | 255
332.44 | 74.31 | 57
334.11 | 74.31 | 255
334.81 | 74.31 | 255
334.99 | 76.30 | 255
337.01 | 76.30 | 255
334.72 | 76.30 | 47
336.31 | 76.30 | 255
332.17 | 76.30 | 255
337.27 | 86.12 | 255
334.37 | 86.12 | 154
338.59 | 86.12 | 255
336.83 | 86.12 | 101
342.63 | 86.12 | 255
338.68 | 82.93 | 194
343.34 | 82.93 | 255
341.32 | 82.93 | 193
345.89 | 82.93 | 255
350.02 | 82.93 | 255
351.16 | 79.05 | 255
351.86 | 79.05 | 255
351.69 | 79.05 | 255
354.85 | 79.05 | 255
350.28 | 79.05 | 53
351.25 | 102.07 | 255
349.49 | 102.07 | 255
351.95 | 102.07 | 255
344.39 | 102.07 | 255
349.05 | 102.07 | 255
345.36 | 116.12 | 52
352.22 | 116.12 | 255
348.35 | 116.12 | 113
349.67 | 116.12 | 255
350.55 | 116.12 | 255
353.36 | 110.01 | 255
349.23 | 110.01 | 99
353.62 | 110.01 | 255
352.65 | 110.01 | 255
353.09 | 110.01 | 255
346.68 | 128.34 | 255
349.75 | 128.34 | 255
350.72 | 128.34 | 255
351.42 | 128.34 | 255
351.78 | 128.34 | 255
354.50 | 121.21 | 255
350.72 | 121.21 | 205
352.65 | 121.21 | 255
347.47 | 121.21 | 114
348.08 | 121.21 | 255
349.23 | 133.33 | 255
352.04 | 133.33 | 255
352.13 | 133.33 | 255
353.27 | 133.33 | 255
350.90 | 133.33 | 255
351.86 | 139.04 | 255
350.72 | 139.04 | 255
353.09 | 139.04 | 255
351.95 | 139.04 | 255
351.42 | 139.04 | 255
349.58 | 151.52 | 255
351.34 | 151.52 | 255
351.60 | 151.52 | 255
352.30 | 151.52 | 255
351.69 | 151.52 | 255
352.57 | 159.09 | 255
350.90 | 159.09 | 255
351.95 | 159.09 | 255
350.81 | 159.09 | 255
350.72 | 159.09 | 255
350.55 | 168.18 | 255
352.48 | 168.18 | 255
352.92 | 168.18 | 255
353.18 | 168.18 | 255
350.37 | 168.18 | 255
349.75 | 174.24 | 255
351.78 | 174.24 | 255
353.09 | 174.24 | 255
350.55 | 174.24 | 255
350.98 | 174.24 | 255
351.95 | 180.29 | 255
353.01 | 180.29 | 255
351.07 | 180.29 | 255
351.34 | 180.29 | 255
350.81 | 180.29 | 255
352.39 | 183.33 | 255
352.92 | 183.33 | 255
351.34 | 183.33 | 255
349.75 | 183.33 | 255
350.81 | 183.33 | 255
352.65 | 186.36 | 255
351.78 | 186.36 | 255
351.07 | 186.36 | 255
351.16 | 186.36 | 255
352.13 | 186.36 | 255
352.04 | 189.39 | 255
351.07 | 189.39 | 255
350.72 | 189.39 | 255
351.60 | 189.39 | 255
352.04 | 189.39 | 255
350.90 | 192.42 | 255
350.90 | 192.42 | 255
351.60 | 192.42 | 255
352.30 | 192.42 | 255
351.07 | 192.42 | 255
350.63 | 194.04 | 255
352.22 | 194.04 | 255
352.30 | 194.04 | 255
350.63 | 194.04 | 255
350.46 | 194.04 | 255
352.13 | 195.45 | 255
352.22 | 195.45 | 255
350.63 | 195.45 | 255
351.69 | 195.45 | 255
351.86 | 195.45 | 255
351.78 | 196.97 | 255
350.98 | 196.97 | 255
350.90 | 196.97 | 255
351.78 | 196.97 | 255
351.86 | 196.97 | 255
351.69 | 196.97 | 255
350.46 | 196.97 | 255
351.69 | 196.97 | 255
352.30 | 196.97 | 255
351.78 | 196.97 | 255
350.63 | 198.48 | 255
350.81 | 198.48 | 255
353.18 | 198.48 | 255
351.51 | 198.48 | 255
349.93 | 198.48 | 255
351.25 | 201.68 | 255
352.74 | 201.68 | 255
352.04 | 201.68 | 255
349.75 | 201.68 | 255
350.28 | 201.68 | 255
349.58 | 201.52 | 255
348.44 | 201.52 | 255
344.66 | 201.52 | 79
345.27 | 201.52 | 255
345.01 | 201.52 | 255
343.16 | 200.15 | 255
339.21 | 200.15 | 107
339.47 | 200.15 | 255
338.06 | 200.15 | 255
337.27 | 200.15 | 255
331.73 | 195.45 | 255
332.79 | 195.45 | 255
333.76 | 195.45 | 255
334.37 | 195.45 | 255
329.54 | 195.45 | 255
333.76 | 175.71 | 255
331.91 | 175.71 | 47
333.23 | 175.71 | 255
331.56 | 175.71 | 47
330.68 | 175.71 | 135
330.15 | 164.87 | 175
330.50 | 164.87 | 255
328.31 | 164.87 | 145
327.87 | 164.87 | 122
326.64 | 164.87 | 47
327.52 | 154.32 | 255
325.67 | 154.32 | 167
327.95 | 154.32 | 255
326.81 | 154.32 | 47
329.71 | 154.32 | 255
327.43 | 142.09 | 185
328.31 | 142.09 | 255
327.25 | 142.09 | 47
330.42 | 142.09 | 255
327.25 | 142.09 | 255
331.38 | 124.81 | 255
329.89 | 124.81 | 47
331.56 | 124.81 | 255
327.25 | 124.81 | 255
331.91 | 124.81 | 255
329.98 | 114.59 | 54
332.00 | 114.59 | 255
327.95 | 114.59 | 255
330.42 | 114.59 | 255
328.92 | 114.59 | 47
331.56 | 100.15 | 255
326.02 | 100.15 | 255
333.05 | 100.15 | 255
329.27 | 100.15 | 255
333.58 | 100.15 | 255
327.60 | 87.88 | 255
329.45 | 87.88 | 255
327.78 | 87.88 | 76
331.56 | 87.88 | 255
329.27 | 87.88 | 130
331.56 | 65.97 | 255
330.24 | 65.97 | 52
331.03 | 65.97 | 255
330.94 | 65.97 | 255
327.16 | 65.97 | 255
331.47 | 73.37 | 255
327.43 | 73.37 | 255
328.92 | 73.37 | 255
324.97 | 73.37 | 255
329.62 | 73.37 | 255
326.37 | 63.80 | 255
328.66 | 63.80 | 255
325.67 | 63.80 | 255
331.38 | 63.80 | 255
329.98 | 63.80 | 47
333.58 | 41.47 | 255
329.80 | 41.47 | 255
332.35 | 41.47 | 255
330.77 | 41.47 | 47
333.84 | 41.47 | 255
334.46 | 44.66 | 255
330.06 | 44.66 | 255
332.79 | 44.66 | 255
331.30 | 44.66 | 57
335.43 | 44.66 | 255
329.45 | 51.49 | 255
336.92 | 51.49 | 255
330.50 | 51.49 | 255
333.14 | 51.49 | 255
332.17 | 51.49 | 168
337.45 | 39.53 | 255
334.37 | 39.53 | 104
335.51 | 39.53 | 255
334.11 | 39.53 | 155
337.10 | 39.53 | 255
335.87 | 51.04 | 236
334.28 | 51.04 | 133
333.84 | 51.04 | 255
331.30 | 51.04 | 109
333.32 | 51.04 | 255
328.83 | 66.40 | 255
329.89 | 66.40 | 255
325.85 | 66.40 | 255
332.00 | 66.40 | 255
329.19 | 66.40 | 213
330.68 | 54.23 | 255
330.15 | 54.23 | 180
335.34 | 54.23 | 255
331.65 | 54.23 | 255
331.03 | 54.23 | 193
330.15 | 50.59 | 124
336.13 | 50.59 | 255
336.13 | 50.59 | 255
333.40 | 50.59 | 73
334.64 | 50.59 | 255
333.32 | 54.23 | 148
337.18 | 54.23 | 255
331.56 | 54.23 | 255
336.04 | 54.23 | 255
333.05 | 54.23 | 125
337.36 | 60.61 | 255
334.28 | 60.61 | 102
335.25 | 60.61 | 255
334.55 | 60.61 | 255
340.09 | 60.61 | 255
338.33 | 63.24 | 228
338.15 | 63.24 | 255
339.47 | 63.24 | 255
339.73 | 63.24 | 255
339.03 | 63.24 | 255
335.69 | 84.53 | 101
337.89 | 84.53 | 255
336.92 | 84.53 | 255
336.92 | 84.53 | 255
333.23 | 84.53 | 229
333.49 | 94.86 | 255
332.61 | 94.86 | 202
336.48 | 94.86 | 255
334.20 | 94.86 | 47
333.76 | 94.86 | 255
330.77 | 96.54 | 188
331.30 | 96.54 | 255
332.88 | 96.54 | 255
330.77 | 96.54 | 47
330.42 | 96.54 | 223
329.62 | 95.69 | 129
333.49 | 95.69 | 255
331.47 | 95.69 | 47
333.23 | 95.69 | 255
328.83 | 95.69 | 255
330.42 | 95.69 | 255
327.78 | 95.69 | 219
329.71 | 95.69 | 255
328.04 | 95.69 | 57
330.33 | 95.69 | 255
330.06 | 85.28 | 227
330.86 | 85.28 | 255
329.45 | 85.28 | 47
328.31 | 85.28 | 47
327.52 | 85.28 | 68
324.61 | 90.91 | 255
324.61 | 90.91 | 108
323.91 | 90.91 | 47
325.32 | 90.91 | 255
324.61 | 90.91 | 47
325.49 | 77.92 | 255
322.77 | 77.92 | 255
323.38 | 77.92 | 170
321.54 | 77.92 | 255
325.67 | 77.92 | 255
325.49 | 69.57 | 105
326.81 | 69.57 | 255
324.26 | 69.57 | 255
323.03 | 69.57 | 135
323.74 | 69.57 | 194
328.39 | 57.42 | 255
327.34 | 57.42 | 47
327.69 | 57.42 | 254
325.93 | 57.42 | 134
325.67 | 57.42 | 96
325.58 | 57.92 | 121
325.49 | 57.92 | 119
324.61 | 57.92 | 47
324.44 | 57.92 | 73
325.32 | 57.92 | 255
325.67 | 61.69 | 194
324.09 | 61.69 | 161
322.68 | 61.69 | 175
321.98 | 61.69 | 83
323.47 | 61.69 | 255
326.99 | 55.82 | 255
326.55 | 55.82 | 93
325.23 | 55.82 | 86
325.58 | 55.82 | 191
326.90 | 55.82 | 255
327.16 | 60.06 | 223
326.11 | 60.06 | 47
325.32 | 60.06 | 47
325.14 | 60.06 | 93
326.55 | 60.06 | 255
327.08 | 66.56 | 255
326.20 | 66.56 | 47
324.70 | 66.56 | 130
325.05 | 66.56 | 175
325.05 | 66.56 | 118
328.66 | 74.01 | 255
327.34 | 74.01 | 47
326.81 | 74.01 | 86
327.87 | 74.01 | 255
330.77 | 74.01 | 255
330.42 | 77.23 | 220
329.27 | 77.23 | 60
328.31 | 77.23 | 60
328.57 | 77.23 | 255
329.45 | 77.23 | 255
327.60 | 90.91 | 101
327.43 | 90.91 | 160
327.25 | 90.91 | 155
327.87 | 90.91 | 255
328.22 | 90.91 | 255
326.64 | 96.44 | 87
327.34 | 96.44 | 255
327.78 | 96.44 | 255
327.08 | 96.44 | 66
326.37 | 96.44 | 47
326.28 | 101.56 | 141
327.43 | 101.56 | 255
329.54 | 101.56 | 255
328.48 | 101.56 | 51
326.55 | 101.56 | 146
326.90 | 108.48 | 229
327.60 | 108.48 | 255
329.10 | 108.48 | 255
328.92 | 108.48 | 204
328.92 | 108.48 | 232
330.59 | 113.64 | 255
329.98 | 113.64 | 165
328.31 | 113.64 | 52
328.39 | 113.64 | 231
328.92 | 113.64 | 255
329.54 | 120.70 | 255
329.36 | 120.70 | 218
328.83 | 120.70 | 146
328.57 | 120.70 | 180
328.83 | 120.70 | 255
328.75 | 128.79 | 213
328.75 | 128.79 | 228
328.48 | 128.79 | 178
330.06 | 128.79 | 255
330.50 | 128.79 | 255
330.86 | 131.40 | 255
331.82 | 131.40 | 255
332.70 | 131.40 | 255
335.34 | 131.40 | 255
337.45 | 131.40 | 255
339.82 | 122.73 | 255
342.37 | 122.73 | 255
344.66 | 122.73 | 255
348.26 | 122.73 | 255
350.55 | 122.73 | 255
352.30 | 115.15 | 255
353.53 | 115.15 | 255
352.57 | 115.15 | 255
352.39 | 115.15 | 255
352.13 | 115.15 | 255
351.51 | 112.12 | 255
352.22 | 112.12 | 255
351.51 | 112.12 | 255
350.11 | 112.12 | 255
349.23 | 112.12 | 255
350.81 | 107.58 | 255
350.98 | 107.58 | 255
